MV1_T1_MV_Type_ID_num,MV1_T1_MV_Supplier_ID_num,MV2_T2_MV_Type_ID_num,MV2_T2_MV_Supplier_ID_num,PSec_MVgeneration_pSection_ID_num,HU_HU_Block_Type_ID_num,HU_HU_Block_Supplier_ID_num,PSec_HUgeneration_pSection_ID_num,PF_M1_T1_s0,PF_M1_T1_s0_LTL,PF_M1_T1_s0_UTL,PF_M1_T1_Force,PF_M1_T1_Force_LTL,PF_M1_T1_Force_UTL,PF_M1_T1_Force_MpGood,PF_M1_T1_sgrad,PF_M1_T1_sgrad_LTL,PF_M1_T1_sgrad_UTL,PF_M1_T1_sgrad_MpGood,PF_M1_T1_Fmax_LTL,PF_M1_T1_Fmax,PF_M1_T1_Fmax_UTL,PF_M1_T1_Fmax_MpGood,PF_M1_T1_smax,PF_M1_T1_smax_LTL,PF_M1_T1_smax_UTL,PF_M1_T1_smax_MpGood,PSec_C2_pSection_ID_num,PF_M1_T2_s0,PF_M1_T2_s0_LTL,PF_M1_T2_s0_UTL,PF_M1_T2_s0_MpGood,PF_M1_T2_Force,PF_M1_T2_Force_LTL,PF_M1_T2_Force_UTL,PF_M1_T2_Force_MpGood,PF_M1_T2_sgrad_LTL,PF_M1_T2_sgrad,PF_M1_T2_sgrad_UTL,PF_M1_T2_sgrad_MpGood,PF_M1_T2_Fmax,PF_M1_T2_Fmax_LTL,PF_M1_T2_Fmax_UTL,PF_M1_T2_Fmax_MpGood,PF_M1_T2_smax,PF_M1_T2_smax_LTL,PF_M1_T2_smax_UTL,PF_M1_T2_smax_MpGood,Sec_C2_Machine1_ProcessResult,product_type_ID_num,line_ID_num,batch_ID_num
11.0,22.0,11.0,21.0,-121.0,11.0,11.0,-111.0,9.997812589839015,9.0,11.0,15134.805901424697,15000.0,19000.0,1.0,17.510908139389343,16.5,19.0,1.0,10000.0,21654.74622361105,25000.0,1.0,18.809723779173765,17.0,20.0,1.0,121.0,9.993628673858614,9.0,11.0,1.0,12149.529876896082,10000.0,19000.0,1.0,16.5,16.902486646719026,19.0,1.0,18602.725636860396,10000.0,25000.0,1.0,18.188006324117172,17.0,20.0,1.0,1.0,111.0,1.0,26.0
11.0,22.0,11.0,21.0,-121.0,11.0,11.0,-111.0,10.191085084399115,9.0,11.0,14698.744244227915,15000.0,19000.0,0.0,17.48060045780119,16.5,19.0,1.0,10000.0,21724.64284818411,25000.0,1.0,18.805244677524488,17.0,20.0,1.0,122.0,10.194044438043564,9.0,11.0,1.0,10125.421071193332,10000.0,19000.0,1.0,16.5,16.59074332342926,19.0,1.0,17128.275228207265,10000.0,25000.0,1.0,17.91104280447079,17.0,20.0,1.0,0.0,111.0,1.0,1.0
81.0,23.0,81.0,21.0,-721.0,912.0,12.0,-711.0,15.188107256374511,12.0,17.0,18067.140611186536,15000.0,23000.0,1.0,22.002968118232847,20.0,24.0,1.0,12500.0,22545.37520715079,26000.0,1.0,22.563012995814166,20.0,25.0,1.0,721.0,15.04050059276759,12.0,17.0,1.0,14815.680939837746,12500.0,23000.0,1.0,20.0,21.38633445625202,24.0,1.0,19365.50585658792,12500.0,26000.0,1.0,21.955332369138073,20.0,25.0,1.0,1.0,912.0,7.0,11.0
81.0,23.0,81.0,23.0,-721.0,912.0,12.0,-711.0,15.061820828961446,12.0,17.0,20413.895349063667,15000.0,23000.0,1.0,22.14668287315144,20.0,24.0,1.0,12500.0,24342.54290441969,26000.0,1.0,22.628390388139614,20.0,25.0,1.0,722.0,15.307990600899943,12.0,17.0,1.0,17245.63551064885,12500.0,23000.0,1.0,20.0,21.988785044887564,24.0,1.0,21123.675769544516,12500.0,26000.0,1.0,22.464287392658598,20.0,25.0,1.0,1.0,912.0,7.0,10.0
91.0,24.0,91.0,24.0,-721.0,911.0,11.0,-711.0,15.115070516054987,12.0,17.0,28021.412454950554,15000.0,36000.0,1.0,23.612655392559084,20.0,25.0,1.0,18000.0,32074.670411398056,36000.0,1.0,24.105387001615657,20.0,26.0,1.0,722.0,15.276993045119792,12.0,17.0,1.0,24323.64896659908,18000.0,36000.0,1.0,20.0,23.28680672870731,25.0,1.0,28287.712462990185,18000.0,36000.0,1.0,23.768695472519493,20.0,26.0,1.0,1.0,91121.0,7.0,16.0
11.0,21.0,11.0,22.0,-121.0,21.0,13.0,-111.0,10.18595628607332,9.0,11.0,12360.673385990234,15000.0,19000.0,0.0,16.983082048936826,16.5,19.0,1.0,10000.0,19550.68062502695,25000.0,1.0,18.34136942618213,17.0,20.0,1.0,122.0,10.179452926312505,9.0,11.0,1.0,15678.940093701714,10000.0,19000.0,1.0,16.5,17.666822159089733,19.0,1.0,22582.10836458578,10000.0,25000.0,1.0,18.97092186491956,17.0,20.0,1.0,0.0,211.0,1.0,9.0
11.0,22.0,11.0,22.0,-121.0,21.0,12.0,-111.0,10.212780805002513,9.0,11.0,15343.05667103002,15000.0,19000.0,1.0,17.65165874406472,16.5,19.0,1.0,10000.0,22308.257333329682,25000.0,1.0,18.966888998364503,17.0,20.0,1.0,122.0,10.199863030550814,9.0,11.0,1.0,17017.14800057354,10000.0,19000.0,1.0,16.5,17.953161206232743,19.0,1.0,23951.45855066479,10000.0,25000.0,1.0,19.26255851872582,17.0,20.0,1.0,1.0,211.0,1.0,25.0
11.0,22.0,11.0,22.0,-121.0,11.0,11.0,-111.0,10.19123656887131,9.0,11.0,15904.907361257016,15000.0,19000.0,1.0,17.7220327536059,16.5,19.0,1.0,10000.0,22974.587215443087,25000.0,1.0,19.056385774477757,17.0,20.0,1.0,122.0,10.209867620800393,9.0,11.0,1.0,14544.31080899225,10000.0,19000.0,1.0,16.5,17.43876468337212,19.0,1.0,21566.791578746383,10000.0,25000.0,1.0,18.764209204539164,17.0,20.0,1.0,1.0,111.0,1.0,27.0
11.0,22.0,11.0,21.0,-121.0,21.0,13.0,-111.0,9.992278418277333,9.0,11.0,11848.987129214907,15000.0,19000.0,0.0,16.95876260145784,16.5,19.0,1.0,10000.0,18351.672332565075,25000.0,1.0,18.260919266879423,17.0,20.0,1.0,121.0,10.003203406550025,9.0,11.0,1.0,10938.036106094929,10000.0,19000.0,1.0,16.5,16.68483589136993,19.0,1.0,17464.45409564562,10000.0,25000.0,1.0,17.99174502516014,17.0,20.0,1.0,0.0,211.0,1.0,33.0
11.0,22.0,11.0,22.0,-121.0,11.0,11.0,-111.0,9.99804090558595,9.0,11.0,15710.952774056794,15000.0,19000.0,1.0,17.666589744794805,16.5,19.0,1.0,10000.0,22069.99005053305,25000.0,1.0,18.938293670810495,17.0,20.0,1.0,121.0,9.996791484836702,9.0,11.0,1.0,16552.53612170499,10000.0,19000.0,1.0,16.5,17.821473462219732,19.0,1.0,23055.807834982497,10000.0,25000.0,1.0,19.122021927364848,17.0,20.0,1.0,1.0,111.0,1.0,50.0
91.0,24.0,91.0,21.0,-721.0,911.0,11.0,-711.0,14.852622189632132,12.0,17.0,25270.415140425423,15000.0,36000.0,1.0,23.068237201515124,20.0,25.0,1.0,18000.0,29783.207728996935,36000.0,1.0,23.63294392619703,20.0,26.0,1.0,721.0,14.370052557210911,12.0,17.0,1.0,22691.98748576903,18000.0,36000.0,1.0,20.0,22.198687746380216,25.0,1.0,27169.37064918025,18000.0,36000.0,1.0,22.758963525009833,20.0,26.0,1.0,1.0,91121.0,7.0,2.0
11.0,22.0,11.0,22.0,-121.0,21.0,13.0,-111.0,10.211669724492639,9.0,11.0,15421.229736254076,15000.0,19000.0,1.0,17.590456049742595,16.5,19.0,1.0,10000.0,22126.820411316094,25000.0,1.0,18.85168512664773,17.0,20.0,1.0,122.0,10.200380105503262,9.0,11.0,1.0,15112.563891446509,10000.0,19000.0,1.0,16.5,17.607722912806988,19.0,1.0,22036.48705563047,10000.0,25000.0,1.0,18.910017318190604,17.0,20.0,1.0,1.0,211.0,1.0,21.0
91.0,24.0,91.0,24.0,-721.0,911.0,12.0,-711.0,15.050838264110762,12.0,17.0,28520.36751977192,15000.0,36000.0,1.0,23.651392271998663,20.0,25.0,1.0,18000.0,33007.27039745325,36000.0,1.0,24.212158965269406,20.0,26.0,1.0,721.0,15.013403096478104,12.0,17.0,1.0,31151.99580168516,18000.0,36000.0,1.0,20.0,23.97248618319587,25.0,1.0,35736.42511501023,18000.0,36000.0,1.0,24.545441590667327,20.0,26.0,1.0,1.0,91121.0,7.0,24.0
11.0,22.0,11.0,21.0,-121.0,21.0,12.0,-111.0,10.209535837677011,9.0,11.0,17959.14923703271,15000.0,19000.0,1.0,18.10555156287319,16.5,19.0,1.0,10000.0,24718.86226228212,25000.0,1.0,19.377045189895227,17.0,20.0,1.0,122.0,10.222959310148232,9.0,11.0,1.0,14644.907379627968,10000.0,19000.0,1.0,16.5,17.463389488972314,19.0,1.0,21621.531231969686,10000.0,25000.0,1.0,18.775683773248556,17.0,20.0,1.0,1.0,211.0,1.0,53.0
11.0,22.0,11.0,22.0,-121.0,21.0,13.0,-111.0,9.990231972806388,9.0,11.0,15109.545793805111,15000.0,19000.0,1.0,17.51170579804948,16.5,19.0,1.0,10000.0,21604.959569853796,25000.0,1.0,18.811300632512836,17.0,20.0,1.0,121.0,10.00847584963843,9.0,11.0,1.0,12191.871275132742,10000.0,19000.0,1.0,16.5,17.019444425331614,19.0,1.0,18721.21769546925,10000.0,25000.0,1.0,18.325828463802072,17.0,20.0,1.0,1.0,211.0,1.0,28.0
91.0,24.0,91.0,24.0,-721.0,911.0,12.0,-711.0,14.963030796600341,12.0,17.0,28018.643882282067,15000.0,36000.0,1.0,23.517158739875583,20.0,25.0,1.0,18000.0,32541.748637657813,36000.0,1.0,24.085325925084376,20.0,26.0,1.0,721.0,14.546320897906718,12.0,17.0,1.0,29530.259642029,18000.0,36000.0,1.0,20.0,23.259901816658502,25.0,1.0,34011.784891727744,18000.0,36000.0,1.0,23.822846016334008,20.0,26.0,1.0,1.0,91121.0,7.0,1.0
91.0,24.0,91.0,24.0,-721.0,911.0,11.0,-711.0,15.186386017336913,12.0,17.0,24279.336421197117,15000.0,36000.0,1.0,23.22136484544705,20.0,25.0,1.0,18000.0,28230.75880260082,36000.0,1.0,23.701982956717142,20.0,26.0,1.0,722.0,15.243835710656628,12.0,17.0,1.0,28848.301625293472,18000.0,36000.0,1.0,20.0,23.809344237850993,25.0,1.0,32815.482683580994,18000.0,36000.0,1.0,24.291879103339937,20.0,26.0,1.0,1.0,91121.0,7.0,28.0
91.0,24.0,91.0,24.0,-721.0,911.0,11.0,-711.0,15.337180792545194,12.0,17.0,29874.3511798582,15000.0,36000.0,1.0,23.95929611455003,20.0,25.0,1.0,18000.0,33810.92913026674,36000.0,1.0,24.438463360774552,20.0,26.0,1.0,722.0,15.066714738314039,12.0,17.0,1.0,23158.72479989434,18000.0,36000.0,1.0,20.0,22.841025890508206,25.0,1.0,27207.050063276558,18000.0,36000.0,1.0,23.333795217754655,20.0,26.0,1.0,1.0,91121.0,7.0,9.0
11.0,21.0,11.0,22.0,-121.0,21.0,13.0,-111.0,10.009089200963798,9.0,11.0,11240.23413320857,15000.0,19000.0,0.0,16.708842560532624,16.5,19.0,1.0,10000.0,17697.682748287472,25000.0,1.0,17.9988549903909,17.0,20.0,1.0,121.0,9.995248457361292,9.0,11.0,1.0,13673.956940738486,10000.0,19000.0,1.0,16.5,17.259664869613424,19.0,1.0,20168.750162503376,10000.0,25000.0,1.0,18.557137677352305,17.0,20.0,1.0,0.0,211.0,1.0,32.0
11.0,22.0,11.0,22.0,-121.0,11.0,11.0,-111.0,9.999840383138604,9.0,11.0,15311.526417886384,15000.0,19000.0,1.0,17.555351820377766,16.5,19.0,1.0,10000.0,21890.611132268477,25000.0,1.0,18.872316469647618,17.0,20.0,1.0,121.0,10.016143947760531,9.0,11.0,1.0,11500.784925226304,10000.0,19000.0,1.0,16.5,16.844833308484514,19.0,1.0,17943.974153003364,10000.0,25000.0,1.0,18.134595153774214,17.0,20.0,1.0,1.0,111.0,1.0,15.0
11.0,22.0,11.0,21.0,-121.0,21.0,13.0,-111.0,9.986012918667749,9.0,11.0,13891.659295717509,15000.0,19000.0,0.0,17.2873022428806,16.5,19.0,1.0,10000.0,20371.009982572148,25000.0,1.0,18.584975618464828,17.0,20.0,1.0,121.0,9.979035316669698,9.0,11.0,1.0,12911.445016877573,10000.0,19000.0,1.0,16.5,17.05418599882641,19.0,1.0,19500.90790473546,10000.0,25000.0,1.0,18.37391245943022,17.0,20.0,1.0,0.0,211.0,1.0,20.0
11.0,21.0,11.0,22.0,-121.0,21.0,12.0,-111.0,10.003371404400779,9.0,11.0,15260.757276901792,15000.0,19000.0,1.0,17.54143862850091,16.5,19.0,1.0,10000.0,21810.96476124672,25000.0,1.0,18.852881413858906,17.0,20.0,1.0,121.0,10.007032535144855,9.0,11.0,1.0,14605.860351401572,10000.0,19000.0,1.0,16.5,17.465625244478012,19.0,1.0,21118.57479620436,10000.0,25000.0,1.0,18.76956140102674,17.0,20.0,1.0,1.0,211.0,1.0,37.0
11.0,22.0,11.0,22.0,-121.0,11.0,12.0,-111.0,10.0073276280122,9.0,11.0,15677.677157596388,15000.0,19000.0,1.0,17.66030478128186,16.5,19.0,1.0,10000.0,22091.919172983104,25000.0,1.0,18.940168625578814,17.0,20.0,1.0,121.0,10.010485344074997,9.0,11.0,1.0,17065.11041860096,10000.0,19000.0,1.0,16.5,17.959158523363474,19.0,1.0,23545.666927843897,10000.0,25000.0,1.0,19.252254410173922,17.0,20.0,1.0,1.0,111.0,1.0,42.0
11.0,22.0,11.0,22.0,-121.0,21.0,13.0,-111.0,10.198132084073054,9.0,11.0,12163.872436852258,15000.0,19000.0,0.0,17.006738578390262,16.5,19.0,1.0,10000.0,19005.99589806729,25000.0,1.0,18.299426291155154,17.0,20.0,1.0,122.0,10.22115465310018,9.0,11.0,1.0,14389.193178183887,10000.0,19000.0,1.0,16.5,17.47191195049736,19.0,1.0,21320.33142374809,10000.0,25000.0,1.0,18.781417295775736,17.0,20.0,1.0,0.0,211.0,1.0,21.0
11.0,22.0,11.0,22.0,-121.0,21.0,12.0,-111.0,9.984783589210737,9.0,11.0,14813.690817797245,15000.0,19000.0,0.0,17.46099428123344,16.5,19.0,1.0,10000.0,21377.029106542992,25000.0,1.0,18.774331382659916,17.0,20.0,1.0,121.0,9.994280725686108,9.0,11.0,1.0,15922.753045900523,10000.0,19000.0,1.0,16.5,17.689362791012556,19.0,1.0,22316.123660388155,10000.0,25000.0,1.0,18.968689021320426,17.0,20.0,1.0,0.0,211.0,1.0,25.0
91.0,24.0,91.0,24.0,-721.0,911.0,12.0,-711.0,15.466767368885789,12.0,17.0,24750.802368644923,15000.0,36000.0,1.0,23.49049848850384,20.0,25.0,1.0,18000.0,28797.888603396106,36000.0,1.0,23.98279811750689,20.0,26.0,1.0,722.0,15.144389608548128,12.0,17.0,1.0,28613.58007741309,18000.0,36000.0,1.0,20.0,23.681267833456893,25.0,1.0,32695.875710227392,18000.0,36000.0,1.0,24.177850438556437,20.0,26.0,1.0,1.0,91121.0,7.0,8.0
11.0,21.0,11.0,21.0,-121.0,11.0,11.0,-111.0,10.199438468142722,9.0,11.0,15129.206234120356,15000.0,19000.0,1.0,17.552977317421238,16.5,19.0,1.0,10000.0,22205.208136184774,25000.0,1.0,18.88879596353654,17.0,20.0,1.0,122.0,10.209548369523295,9.0,11.0,1.0,11355.316718402395,10000.0,19000.0,1.0,16.5,16.822806283557394,19.0,1.0,18338.71251986214,10000.0,25000.0,1.0,18.141142605947536,17.0,20.0,1.0,1.0,111.0,1.0,56.0
11.0,22.0,11.0,21.0,-121.0,11.0,11.0,-111.0,10.003147311519326,9.0,11.0,16661.121374502927,15000.0,19000.0,1.0,17.86844284965636,16.5,19.0,1.0,10000.0,23129.5384299695,25000.0,1.0,19.16123731623306,17.0,20.0,1.0,121.0,10.001681445989878,9.0,11.0,1.0,11444.214979592345,10000.0,19000.0,1.0,16.5,16.77516751554635,19.0,1.0,17923.470866399173,10000.0,25000.0,1.0,18.07012825882733,17.0,20.0,1.0,1.0,111.0,1.0,39.0
91.0,24.0,91.0,24.0,-721.0,911.0,11.0,-711.0,15.093005869543928,12.0,17.0,26810.23838813301,15000.0,36000.0,1.0,23.378788674471693,20.0,25.0,1.0,18000.0,30874.27772334968,36000.0,1.0,23.87721852624291,20.0,26.0,1.0,722.0,15.033480426405022,12.0,17.0,1.0,23827.50043692848,18000.0,36000.0,1.0,20.0,22.902786339900185,25.0,1.0,27854.51257986611,18000.0,36000.0,1.0,23.39667503041855,20.0,26.0,1.0,1.0,91121.0,7.0,0.0
81.0,23.0,81.0,21.0,-721.0,912.0,12.0,-711.0,15.039061120471475,12.0,17.0,17287.9358735353,15000.0,23000.0,1.0,21.69216505516629,20.0,24.0,1.0,12500.0,21118.63724109262,26000.0,1.0,22.159381592140665,20.0,25.0,1.0,722.0,15.208852836867486,12.0,17.0,1.0,16735.935303690614,12500.0,23000.0,1.0,20.0,21.852388278996017,24.0,1.0,20775.240861198192,12500.0,26000.0,1.0,22.345047500710148,20.0,25.0,1.0,1.0,912.0,7.0,30.0
11.0,22.0,11.0,22.0,-121.0,11.0,11.0,-111.0,9.982651863125998,9.0,11.0,13341.821461446507,15000.0,19000.0,0.0,17.14916614610271,16.5,19.0,1.0,10000.0,19822.501235618074,25000.0,1.0,18.439557515100166,17.0,20.0,1.0,121.0,10.006130716463433,9.0,11.0,1.0,16663.03826560902,10000.0,19000.0,1.0,16.5,17.909602465578246,19.0,1.0,23167.41622905972,10000.0,25000.0,1.0,19.20471246594961,17.0,20.0,1.0,0.0,111.0,1.0,55.0
91.0,24.0,91.0,24.0,-721.0,911.0,11.0,-711.0,15.574468175070399,12.0,17.0,23019.669701747964,15000.0,36000.0,1.0,23.49453545374306,20.0,25.0,1.0,18000.0,27579.644969803092,36000.0,1.0,24.06381943012584,20.0,26.0,1.0,721.0,15.376800681768302,12.0,17.0,1.0,22948.40102880454,18000.0,36000.0,1.0,20.0,23.295520233860422,25.0,1.0,27423.331184238265,18000.0,36000.0,1.0,23.854186867595708,20.0,26.0,1.0,1.0,91121.0,7.0,4.0
11.0,22.0,11.0,22.0,-121.0,11.0,11.0,-111.0,10.209651930788148,9.0,11.0,16359.282157925236,15000.0,19000.0,1.0,17.80258779467813,16.5,19.0,1.0,10000.0,23260.304382302515,25000.0,1.0,19.102293212652953,17.0,20.0,1.0,122.0,10.215570782138458,9.0,11.0,1.0,16540.86081001362,10000.0,19000.0,1.0,16.5,17.850957491029476,19.0,1.0,23528.29235876577,10000.0,25000.0,1.0,19.166936826606946,17.0,20.0,1.0,1.0,111.0,1.0,27.0
91.0,24.0,91.0,24.0,-721.0,911.0,11.0,-711.0,14.757604974950006,12.0,17.0,23017.640098151234,15000.0,36000.0,1.0,22.56938245746211,20.0,25.0,1.0,18000.0,26993.3427718977,36000.0,1.0,23.05595614794042,20.0,26.0,1.0,722.0,15.406936820327799,12.0,17.0,1.0,24221.72676997087,18000.0,36000.0,1.0,20.0,23.400070843597028,25.0,1.0,28235.258131889568,18000.0,36000.0,1.0,23.891274267714998,20.0,26.0,1.0,1.0,91121.0,7.0,28.0
11.0,21.0,11.0,22.0,-121.0,11.0,12.0,-111.0,10.206092826990895,9.0,11.0,12928.5345531623,15000.0,19000.0,0.0,17.11553017155589,16.5,19.0,1.0,10000.0,19863.477133789995,25000.0,1.0,18.423605334527824,17.0,20.0,1.0,122.0,10.187679552990408,9.0,11.0,1.0,14074.450189558262,10000.0,19000.0,1.0,16.5,17.39902218334229,19.0,1.0,21046.341679820947,10000.0,25000.0,1.0,18.714066683180462,17.0,20.0,1.0,0.0,111.0,1.0,7.0
92.0,24.0,92.0,24.0,-721.0,921.0,13.0,-711.0,15.00743961377223,12.0,17.0,22207.378766186925,15000.0,28000.0,1.0,21.84655869552146,19.5,25.0,1.0,15000.0,26698.332415375167,28000.0,1.0,22.40673046977092,20.0,26.0,1.0,721.0,15.373167073790032,12.0,17.0,1.0,18794.757765484843,15000.0,28000.0,1.0,19.5,21.68330066477256,25.0,1.0,23346.26859152849,15000.0,28000.0,1.0,22.2510259396485,20.0,26.0,1.0,1.0,92122.0,7.0,25.0
11.0,22.0,11.0,22.0,-121.0,11.0,11.0,-111.0,10.16236150484707,9.0,11.0,13032.513978726718,15000.0,19000.0,0.0,17.13713768062977,16.5,19.0,1.0,10000.0,20060.268395494546,25000.0,1.0,18.467482271943968,17.0,20.0,1.0,122.0,10.19717472007811,9.0,11.0,1.0,15075.726209687518,10000.0,19000.0,1.0,16.5,17.56026081595236,19.0,1.0,22109.81291156378,10000.0,25000.0,1.0,18.891804100440094,17.0,20.0,1.0,0.0,111.0,1.0,30.0
11.0,22.0,11.0,22.0,-121.0,11.0,11.0,-111.0,10.175309964118254,9.0,11.0,16971.62428095847,15000.0,19000.0,1.0,17.912322543092046,16.5,19.0,1.0,10000.0,24042.235502597126,25000.0,1.0,19.243435919518443,17.0,20.0,1.0,122.0,10.22948698873979,9.0,11.0,1.0,18550.06840710656,10000.0,19000.0,1.0,16.5,18.25002501674667,19.0,1.0,25653.617270276838,10000.0,25000.0,0.0,19.587339234070175,17.0,20.0,1.0,0.0,111.0,1.0,44.0
11.0,22.0,11.0,22.0,-121.0,11.0,11.0,-111.0,10.20810849722055,9.0,11.0,16418.1272121625,15000.0,19000.0,1.0,17.829115088785198,16.5,19.0,1.0,10000.0,23648.3852466519,25000.0,1.0,19.195168275009724,17.0,20.0,1.0,122.0,10.19538878780236,9.0,11.0,1.0,16070.051890416193,10000.0,19000.0,1.0,16.5,17.76648088621053,19.0,1.0,23219.865576977038,10000.0,25000.0,1.0,19.11733527077717,17.0,20.0,1.0,1.0,111.0,1.0,11.0
11.0,22.0,11.0,22.0,-121.0,21.0,13.0,-111.0,9.99999825548502,9.0,11.0,14645.273588564602,15000.0,19000.0,0.0,17.48334950637063,16.5,19.0,1.0,10000.0,21175.85630981262,25000.0,1.0,18.792838084021085,17.0,20.0,1.0,121.0,9.99897866083981,9.0,11.0,1.0,14685.25618020527,10000.0,19000.0,1.0,16.5,17.48532524574519,19.0,1.0,21164.409540402652,10000.0,25000.0,1.0,18.784501395894722,17.0,20.0,1.0,0.0,211.0,1.0,31.0
11.0,22.0,11.0,21.0,-121.0,11.0,11.0,-111.0,10.186127420884294,9.0,11.0,17011.814264450695,15000.0,19000.0,1.0,17.896164069036733,16.5,19.0,1.0,10000.0,23857.787045546946,25000.0,1.0,19.1860270213922,17.0,20.0,1.0,122.0,10.19806361353673,9.0,11.0,1.0,12218.112722522023,10000.0,19000.0,1.0,16.5,17.019368131055636,19.0,1.0,19143.168744459814,10000.0,25000.0,1.0,18.32413130954045,17.0,20.0,1.0,1.0,111.0,1.0,26.0
92.0,24.0,92.0,24.0,-721.0,921.0,13.0,-711.0,15.000011655530487,12.0,17.0,19419.341174447098,15000.0,28000.0,1.0,21.43369342228064,19.5,25.0,1.0,15000.0,23357.962274369205,28000.0,1.0,21.915812932612248,20.0,26.0,1.0,722.0,15.238983410035509,12.0,17.0,1.0,19808.89893290513,15000.0,28000.0,1.0,19.5,21.67763469741102,25.0,1.0,23830.616005553762,15000.0,28000.0,1.0,22.16992583600162,20.0,26.0,1.0,1.0,92122.0,7.0,20.0
11.0,22.0,11.0,22.0,-121.0,11.0,11.0,-111.0,10.212304560853752,9.0,11.0,17932.254255248743,15000.0,19000.0,1.0,18.12867923767873,16.5,19.0,1.0,10000.0,24896.00975565206,25000.0,1.0,19.44449897785436,17.0,20.0,1.0,122.0,10.185740114030832,9.0,11.0,1.0,17189.680486604688,10000.0,19000.0,1.0,16.5,17.96462600757728,19.0,1.0,24271.9969551104,10000.0,25000.0,1.0,19.302848151489577,17.0,20.0,1.0,1.0,111.0,1.0,11.0
11.0,22.0,11.0,22.0,-121.0,21.0,12.0,-111.0,9.993271372625715,9.0,11.0,17123.024917770672,15000.0,19000.0,1.0,17.91407247969763,16.5,19.0,1.0,10000.0,23704.35443717193,25000.0,1.0,19.23101966444407,17.0,20.0,1.0,121.0,10.009024097412778,9.0,11.0,1.0,13505.215854766659,10000.0,19000.0,1.0,16.5,17.252482795871977,19.0,1.0,20018.49914318182,10000.0,25000.0,1.0,18.555813690465254,17.0,20.0,1.0,1.0,211.0,1.0,23.0
11.0,21.0,11.0,22.0,-121.0,11.0,11.0,-111.0,10.006276276665517,9.0,11.0,12108.430282773052,15000.0,19000.0,0.0,16.9143759443494,16.5,19.0,1.0,10000.0,18672.238921639895,25000.0,1.0,18.230049894342525,17.0,20.0,1.0,121.0,10.01056127172173,9.0,11.0,1.0,16525.48048997644,10000.0,19000.0,1.0,16.5,17.847241122151118,19.0,1.0,23008.39956804115,10000.0,25000.0,1.0,19.146701271006965,17.0,20.0,1.0,0.0,111.0,1.0,35.0
11.0,21.0,11.0,22.0,-121.0,21.0,13.0,-111.0,10.181611346793863,9.0,11.0,12824.180599286836,15000.0,19000.0,0.0,17.090794790939007,16.5,19.0,1.0,10000.0,19785.902618311746,25000.0,1.0,18.404389097708574,17.0,20.0,1.0,122.0,10.197560997302107,9.0,11.0,1.0,14912.49796312185,10000.0,19000.0,1.0,16.5,17.583583328566345,19.0,1.0,21867.014630558722,10000.0,25000.0,1.0,18.895818071021445,17.0,20.0,1.0,0.0,211.0,1.0,52.0
11.0,22.0,11.0,22.0,-121.0,21.0,13.0,-111.0,10.196365324656268,9.0,11.0,13253.245256555218,15000.0,19000.0,0.0,17.206837489705464,16.5,19.0,1.0,10000.0,20288.882854943586,25000.0,1.0,18.535627971954906,17.0,20.0,1.0,122.0,10.197260625967054,9.0,11.0,1.0,15593.52748561372,10000.0,19000.0,1.0,16.5,17.6609776010023,19.0,1.0,22525.014057829823,10000.0,25000.0,1.0,18.970097528826667,17.0,20.0,1.0,0.0,211.0,1.0,47.0
11.0,22.0,11.0,22.0,-121.0,11.0,12.0,-111.0,10.20706159256395,9.0,11.0,14141.241538997121,15000.0,19000.0,0.0,17.42652290631284,16.5,19.0,1.0,10000.0,21226.9443385508,25000.0,1.0,18.758543576670093,17.0,20.0,1.0,122.0,10.192021495253934,9.0,11.0,1.0,16032.750950564234,10000.0,19000.0,1.0,16.5,17.77079980040036,19.0,1.0,23038.011415472305,10000.0,25000.0,1.0,19.087698350122455,17.0,20.0,1.0,0.0,111.0,1.0,42.0
91.0,21.0,91.0,24.0,-721.0,911.0,11.0,-711.0,15.594004745556441,12.0,17.0,24926.77094478869,15000.0,36000.0,1.0,23.66971007978539,20.0,25.0,1.0,18000.0,29405.460152149582,36000.0,1.0,24.23141335491077,20.0,26.0,1.0,721.0,14.68309047302774,12.0,17.0,1.0,33058.2366873166,18000.0,36000.0,1.0,20.0,23.91154147988889,25.0,1.0,37471.69686946034,18000.0,36000.0,0.0,24.465063933483385,20.0,26.0,1.0,0.0,91121.0,7.0,18.0
11.0,21.0,11.0,22.0,-121.0,21.0,13.0,-111.0,10.194247117839295,9.0,11.0,11668.163270743396,15000.0,19000.0,0.0,16.878250026682338,16.5,19.0,1.0,10000.0,18774.298853519194,25000.0,1.0,18.2174115372191,17.0,20.0,1.0,122.0,10.20259799972368,9.0,11.0,1.0,17107.515630808684,10000.0,19000.0,1.0,16.5,17.953957740138332,19.0,1.0,24228.47840490352,10000.0,25000.0,1.0,19.295913456286925,17.0,20.0,1.0,0.0,211.0,1.0,24.0
